date,deal_type,volume_gj_per_day,price,supplier,delivery_point,start_date,end_date
2023-03-05,Index,490.0,3.72,Emera,DAWN,2023-03-05,2023-03-05
2023-03-06,Index,599.0,3.72,Emera,DAWN,2023-03-06,2023-03-06
2023-03-07,Index,656.0,3.73,Emera,DAWN,2023-03-07,2023-03-07
2023-03-08,Index,748.0,3.73,Emera,DAWN,2023-03-08,2023-03-08
2023-03-09,Index,616.0,3.73,Emera,DAWN,2023-03-09,2023-03-09
2023-03-10,Index,614.0,3.73,Emera,DAWN,2023-03-10,2023-03-10
2023-03-11,Index,406.0,3.73,Emera,DAWN,2023-03-11,2023-03-11
2023-03-12,Index,376.0,3.73,Emera,DAWN,2023-03-12,2023-03-12
2023-03-13,Index,630.0,3.74,Emera,DAWN,2023-03-13,2023-03-13
2023-03-14,Index,523.0,3.74,Emera,DAWN,2023-03-14,2023-03-14
2023-03-15,Index,572.0,3.74,Emera,DAWN,2023-03-15,2023-03-15
2023-03-16,Index,532.0,3.74,Emera,DAWN,2023-03-16,2023-03-16
2023-03-17,Index,583.0,3.74,Emera,DAWN,2023-03-17,2023-03-17
2023-03-18,Index,407.0,3.74,Emera,DAWN,2023-03-18,2023-03-18
2023-03-19,Index,443.0,3.74,Emera,DAWN,2023-03-19,2023-03-19
2023-03-20,Index,503.0,3.74,Emera,DAWN,2023-03-20,2023-03-20
2023-03-21,Index,511.0,3.75,Emera,DAWN,2023-03-21,2023-03-21
2023-03-22,Index,461.0,3.75,Emera,DAWN,2023-03-22,2023-03-22
2023-03-23,Index,486.0,3.75,Emera,DAWN,2023-03-23,2023-03-23
2023-03-24,Index,528.0,3.75,Emera,DAWN,2023-03-24,2023-03-24
2023-03-25,Index,384.0,3.75,Emera,DAWN,2023-03-25,2023-03-25
2023-03-26,Index,276.0,3.75,Emera,DAWN,2023-03-26,2023-03-26
2023-03-27,Index,536.0,3.75,Emera,DAWN,2023-03-27,2023-03-27
2023-03-28,Index,558.0,3.75,Emera,DAWN,2023-03-28,2023-03-28
2023-03-29,Index,494.0,3.75,Emera,DAWN,2023-03-29,2023-03-29
2023-03-30,Index,575.0,3.75,Emera,DAWN,2023-03-30,2023-03-30
2023-03-31,Index,408.0,3.75,Emera,DAWN,2023-03-31,2023-03-31
2023-04-01,Index,812.0,3.75,Emera,DAWN,2023-04-01,2023-04-01
2023-04-02,Index,773.0,3.75,Emera,DAWN,2023-04-02,2023-04-02
2023-04-03,Index,1122.0,3.75,Emera,DAWN,2023-04-03,2023-04-03
2023-04-04,Index,1064.0,3.75,Emera,DAWN,2023-04-04,2023-04-04
2023-04-05,Index,1014.0,3.75,Emera,DAWN,2023-04-05,2023-04-05
2023-04-06,Index,1026.0,3.75,Emera,DAWN,2023-04-06,2023-04-06
2023-04-07,Index,934.0,3.75,Emera,DAWN,2023-04-07,2023-04-07
2023-04-08,Index,981.0,3.75,Emera,DAWN,2023-04-08,2023-04-08
2023-04-09,Index,834.0,3.75,Emera,DAWN,2023-04-09,2023-04-09
2023-04-10,Index,985.0,3.75,Emera,DAWN,2023-04-10,2023-04-10
2023-04-11,Index,1015.0,3.75,Emera,DAWN,2023-04-11,2023-04-11
2023-04-12,Index,992.0,3.75,Emera,DAWN,2023-04-12,2023-04-12
2023-04-13,Index,969.0,3.74,Emera,DAWN,2023-04-13,2023-04-13
2023-04-14,Index,900.0,3.74,Emera,DAWN,2023-04-14,2023-04-14
2023-04-15,Index,808.0,3.74,Emera,DAWN,2023-04-15,2023-04-15
2023-04-16,Index,885.0,3.74,Emera,DAWN,2023-04-16,2023-04-16
2023-04-17,Index,1005.0,3.74,Emera,DAWN,2023-04-17,2023-04-17
2023-04-18,Index,1012.0,3.74,Emera,DAWN,2023-04-18,2023-04-18
2023-04-19,Index,878.0,3.74,Emera,DAWN,2023-04-19,2023-04-19
2023-04-20,Index,842.0,3.74,Emera,DAWN,2023-04-20,2023-04-20
2023-04-21,Index,886.0,3.74,Emera,DAWN,2023-04-21,2023-04-21
2023-04-22,Index,729.0,3.73,Emera,DAWN,2023-04-22,2023-04-22
2023-04-23,Index,784.0,3.73,Emera,DAWN,2023-04-23,2023-04-23
2023-04-24,Index,769.0,3.73,Emera,DAWN,2023-04-24,2023-04-24
2023-04-25,Index,955.0,3.73,Emera,DAWN,2023-04-25,2023-04-25
2023-04-26,Index,846.0,3.73,Emera,DAWN,2023-04-26,2023-04-26
2023-04-27,Index,822.0,3.73,Emera,DAWN,2023-04-27,2023-04-27
2023-04-28,Index,779.0,3.72,Emera,DAWN,2023-04-28,2023-04-28
2023-04-29,Index,573.0,3.72,Emera,DAWN,2023-04-29,2023-04-29
2023-04-30,Index,714.0,3.72,Emera,DAWN,2023-04-30,2023-04-30
2023-05-01,Index,822.0,3.72,Emera,DAWN,2023-05-01,2023-05-01
2023-05-02,Index,733.0,3.72,Emera,DAWN,2023-05-02,2023-05-02
2023-05-03,Index,725.0,3.71,Emera,DAWN,2023-05-03,2023-05-03
2023-05-04,Index,775.0,3.71,Emera,DAWN,2023-05-04,2023-05-04
2023-05-05,Index,888.0,3.71,Emera,DAWN,2023-05-05,2023-05-05
2023-05-06,Index,605.0,3.71,Emera,DAWN,2023-05-06,2023-05-06
2023-05-07,Index,523.0,3.7,Emera,DAWN,2023-05-07,2023-05-07
2023-05-08,Index,751.0,3.7,Emera,DAWN,2023-05-08,2023-05-08
2023-05-09,Index,742.0,3.7,Emera,DAWN,2023-05-09,2023-05-09
2023-05-10,Index,590.0,3.7,Emera,DAWN,2023-05-10,2023-05-10
2023-05-11,Index,741.0,3.69,Emera,DAWN,2023-05-11,2023-05-11
2023-05-12,Index,724.0,3.69,Emera,DAWN,2023-05-12,2023-05-12
2023-05-13,Index,612.0,3.69,Emera,DAWN,2023-05-13,2023-05-13
2023-05-14,Index,675.0,3.69,Emera,DAWN,2023-05-14,2023-05-14
2023-05-15,Index,784.0,3.68,Emera,DAWN,2023-05-15,2023-05-15
2023-05-16,Index,694.0,3.68,Emera,DAWN,2023-05-16,2023-05-16
2023-05-17,Index,637.0,3.68,Emera,DAWN,2023-05-17,2023-05-17
2023-05-18,Index,851.0,3.67,Emera,DAWN,2023-05-18,2023-05-18
2023-05-19,Index,694.0,3.67,Emera,DAWN,2023-05-19,2023-05-19
2023-05-20,Index,524.0,3.67,Emera,DAWN,2023-05-20,2023-05-20
2023-05-21,Index,516.0,3.66,Emera,DAWN,2023-05-21,2023-05-21
2023-05-22,Index,683.0,3.66,Emera,DAWN,2023-05-22,2023-05-22
2023-05-23,Index,656.0,3.66,Emera,DAWN,2023-05-23,2023-05-23
2023-05-24,Index,624.0,3.65,Emera,DAWN,2023-05-24,2023-05-24
2023-05-25,Index,619.0,3.65,Emera,DAWN,2023-05-25,2023-05-25
2023-05-26,Index,644.0,3.65,Emera,DAWN,2023-05-26,2023-05-26
2023-05-27,Index,448.0,3.64,Emera,DAWN,2023-05-27,2023-05-27
2023-05-28,Index,432.0,3.64,Emera,DAWN,2023-05-28,2023-05-28
2023-05-29,Index,635.0,3.64,Emera,DAWN,2023-05-29,2023-05-29
2023-05-30,Index,608.0,3.63,Emera,DAWN,2023-05-30,2023-05-30
2023-05-31,Index,707.0,3.63,Emera,DAWN,2023-05-31,2023-05-31
2023-06-01,Index,453.0,3.63,Emera,DAWN,2023-06-01,2023-06-01
2023-06-02,Index,672.0,3.62,Emera,DAWN,2023-06-02,2023-06-02
2023-06-03,Index,516.0,3.62,Emera,DAWN,2023-06-03,2023-06-03
2023-06-04,Index,311.0,3.61,Emera,DAWN,2023-06-04,2023-06-04
2023-06-05,Index,570.0,3.61,Emera,DAWN,2023-06-05,2023-06-05
2023-06-06,Index,563.0,3.61,Emera,DAWN,2023-06-06,2023-06-06
2023-06-07,Index,496.0,3.6,Emera,DAWN,2023-06-07,2023-06-07
2023-06-08,Index,529.0,3.6,Emera,DAWN,2023-06-08,2023-06-08
2023-06-09,Index,504.0,3.59,Emera,DAWN,2023-06-09,2023-06-09
2023-06-10,Index,512.0,3.59,Emera,DAWN,2023-06-10,2023-06-10
2023-06-11,Index,458.0,3.59,Emera,DAWN,2023-06-11,2023-06-11
2023-06-12,Index,634.0,3.58,Emera,DAWN,2023-06-12,2023-06-12
2023-06-13,Index,596.0,3.58,Emera,DAWN,2023-06-13,2023-06-13
2023-06-14,Index,481.0,3.57,Emera,DAWN,2023-06-14,2023-06-14
2023-06-15,Index,514.0,3.57,Emera,DAWN,2023-06-15,2023-06-15
2023-06-16,Index,570.0,3.57,Emera,DAWN,2023-06-16,2023-06-16
2023-06-17,Index,304.0,3.56,Emera,DAWN,2023-06-17,2023-06-17
2023-06-18,Index,416.0,3.56,Emera,DAWN,2023-06-18,2023-06-18
2023-06-19,Index,515.0,3.55,Emera,DAWN,2023-06-19,2023-06-19
2023-06-20,Index,504.0,3.55,Emera,DAWN,2023-06-20,2023-06-20
2023-06-21,Index,566.0,3.55,Emera,DAWN,2023-06-21,2023-06-21
2023-06-22,Index,546.0,3.54,Emera,DAWN,2023-06-22,2023-06-22
2023-06-23,Index,495.0,3.54,Emera,DAWN,2023-06-23,2023-06-23
2023-06-24,Index,423.0,3.53,Emera,DAWN,2023-06-24,2023-06-24
2023-06-25,Index,286.0,3.53,Emera,DAWN,2023-06-25,2023-06-25
2023-06-26,Index,545.0,3.52,Emera,DAWN,2023-06-26,2023-06-26
2023-06-27,Index,541.0,3.52,Emera,DAWN,2023-06-27,2023-06-27
2023-06-28,Index,484.0,3.52,Emera,DAWN,2023-06-28,2023-06-28
2023-06-29,Index,520.0,3.51,Emera,DAWN,2023-06-29,2023-06-29
2023-06-30,Index,423.0,3.51,Emera,DAWN,2023-06-30,2023-06-30
2023-07-01,Index,392.0,3.5,Emera,DAWN,2023-07-01,2023-07-01
2023-07-02,Index,323.0,3.5,Emera,DAWN,2023-07-02,2023-07-02
2023-07-03,Index,461.0,3.49,Emera,DAWN,2023-07-03,2023-07-03
2023-07-04,Index,554.0,3.49,Emera,DAWN,2023-07-04,2023-07-04
2023-07-05,Index,447.0,3.49,Emera,DAWN,2023-07-05,2023-07-05
2023-07-06,Index,403.0,3.48,Emera,DAWN,2023-07-06,2023-07-06
2023-07-07,Index,393.0,3.48,Emera,DAWN,2023-07-07,2023-07-07
2023-07-08,Index,361.0,3.47,Emera,DAWN,2023-07-08,2023-07-08
2023-07-09,Index,247.0,3.47,Emera,DAWN,2023-07-09,2023-07-09
2023-07-10,Index,588.0,3.46,Emera,DAWN,2023-07-10,2023-07-10
2023-07-11,Index,357.0,3.46,Emera,DAWN,2023-07-11,2023-07-11
2023-07-12,Index,583.0,3.46,Emera,DAWN,2023-07-12,2023-07-12
2023-07-13,Index,494.0,3.45,Emera,DAWN,2023-07-13,2023-07-13
2023-07-14,Index,475.0,3.45,Emera,DAWN,2023-07-14,2023-07-14
2023-07-15,Index,288.0,3.44,Emera,DAWN,2023-07-15,2023-07-15
2023-07-16,Index,344.0,3.44,Emera,DAWN,2023-07-16,2023-07-16
2023-07-17,Index,478.0,3.43,Emera,DAWN,2023-07-17,2023-07-17
2023-07-18,Index,546.0,3.43,Emera,DAWN,2023-07-18,2023-07-18
2023-07-19,Index,487.0,3.43,Emera,DAWN,2023-07-19,2023-07-19
2023-07-20,Index,490.0,3.42,Emera,DAWN,2023-07-20,2023-07-20
2023-07-21,Index,460.0,3.42,Emera,DAWN,2023-07-21,2023-07-21
2023-07-22,Index,318.0,3.41,Emera,DAWN,2023-07-22,2023-07-22
2023-07-23,Index,341.0,3.41,Emera,DAWN,2023-07-23,2023-07-23
2023-07-24,Index,381.0,3.41,Emera,DAWN,2023-07-24,2023-07-24
2023-07-25,Index,404.0,3.4,Emera,DAWN,2023-07-25,2023-07-25
2023-07-26,Index,530.0,3.4,Emera,DAWN,2023-07-26,2023-07-26
2023-07-27,Index,497.0,3.39,Emera,DAWN,2023-07-27,2023-07-27
2023-07-28,Index,478.0,3.39,Emera,DAWN,2023-07-28,2023-07-28
2023-07-29,Index,331.0,3.39,Emera,DAWN,2023-07-29,2023-07-29
2023-07-30,Index,353.0,3.38,Emera,DAWN,2023-07-30,2023-07-30
2023-07-31,Index,461.0,3.38,Emera,DAWN,2023-07-31,2023-07-31
2023-08-01,Index,449.0,3.38,Emera,DAWN,2023-08-01,2023-08-01
2023-08-02,Index,510.0,3.37,Emera,DAWN,2023-08-02,2023-08-02
2023-08-03,Index,441.0,3.37,Emera,DAWN,2023-08-03,2023-08-03
2023-08-04,Index,527.0,3.36,Emera,DAWN,2023-08-04,2023-08-04
2023-08-05,Index,243.0,3.36,Emera,DAWN,2023-08-05,2023-08-05
2023-08-06,Index,409.0,3.36,Emera,DAWN,2023-08-06,2023-08-06
2023-08-07,Index,538.0,3.35,Emera,DAWN,2023-08-07,2023-08-07
2023-08-08,Index,528.0,3.35,Emera,DAWN,2023-08-08,2023-08-08
2023-08-09,Index,575.0,3.35,Emera,DAWN,2023-08-09,2023-08-09
2023-08-10,Index,619.0,3.34,Emera,DAWN,2023-08-10,2023-08-10
2023-08-11,Index,583.0,3.34,Emera,DAWN,2023-08-11,2023-08-11
2023-08-12,Index,255.0,3.34,Emera,DAWN,2023-08-12,2023-08-12
2023-08-13,Index,292.0,3.33,Emera,DAWN,2023-08-13,2023-08-13
2023-08-14,Index,495.0,3.33,Emera,DAWN,2023-08-14,2023-08-14
2023-08-15,Index,538.0,3.33,Emera,DAWN,2023-08-15,2023-08-15
2023-08-16,Index,571.0,3.32,Emera,DAWN,2023-08-16,2023-08-16
2023-08-17,Index,500.0,3.32,Emera,DAWN,2023-08-17,2023-08-17
2023-08-18,Index,559.0,3.32,Emera,DAWN,2023-08-18,2023-08-18
2023-08-19,Index,347.0,3.32,Emera,DAWN,2023-08-19,2023-08-19
2023-08-20,Index,360.0,3.31,Emera,DAWN,2023-08-20,2023-08-20
2023-08-21,Index,476.0,3.31,Emera,DAWN,2023-08-21,2023-08-21
2023-08-22,Index,510.0,3.31,Emera,DAWN,2023-08-22,2023-08-22
2023-08-23,Index,489.0,3.3,Emera,DAWN,2023-08-23,2023-08-23
2023-08-24,Index,516.0,3.3,Emera,DAWN,2023-08-24,2023-08-24
2023-08-25,Index,643.0,3.3,Emera,DAWN,2023-08-25,2023-08-25
2023-08-26,Index,367.0,3.3,Emera,DAWN,2023-08-26,2023-08-26
2023-08-27,Index,587.0,3.29,Emera,DAWN,2023-08-27,2023-08-27
2023-08-28,Index,624.0,3.29,Emera,DAWN,2023-08-28,2023-08-28
2023-08-29,Index,611.0,3.29,Emera,DAWN,2023-08-29,2023-08-29
2023-08-30,Index,553.0,3.29,Emera,DAWN,2023-08-30,2023-08-30
2023-08-31,Index,652.0,3.28,Emera,DAWN,2023-08-31,2023-08-31
2023-09-01,Index,581.0,3.28,Emera,DAWN,2023-09-01,2023-09-01
2023-09-02,Index,469.0,3.28,Emera,DAWN,2023-09-02,2023-09-02
2023-09-03,Index,621.0,3.28,Emera,DAWN,2023-09-03,2023-09-03
2023-09-04,Index,627.0,3.28,Emera,DAWN,2023-09-04,2023-09-04
2023-09-05,Index,708.0,3.27,Emera,DAWN,2023-09-05,2023-09-05
2023-09-06,Index,602.0,3.27,Emera,DAWN,2023-09-06,2023-09-06
2023-09-07,Index,648.0,3.27,Emera,DAWN,2023-09-07,2023-09-07
2023-09-08,Index,763.0,3.27,Emera,DAWN,2023-09-08,2023-09-08
2023-09-09,Index,465.0,3.27,Emera,DAWN,2023-09-09,2023-09-09
2023-09-10,Index,618.0,3.27,Emera,DAWN,2023-09-10,2023-09-10
2023-09-11,Index,718.0,3.26,Emera,DAWN,2023-09-11,2023-09-11
2023-09-12,Index,648.0,3.26,Emera,DAWN,2023-09-12,2023-09-12
2023-09-13,Index,726.0,3.26,Emera,DAWN,2023-09-13,2023-09-13
2023-09-14,Index,753.0,3.26,Emera,DAWN,2023-09-14,2023-09-14
2023-09-15,Index,739.0,3.26,Emera,DAWN,2023-09-15,2023-09-15
2023-09-16,Index,454.0,3.26,Emera,DAWN,2023-09-16,2023-09-16
2023-09-17,Index,512.0,3.26,Emera,DAWN,2023-09-17,2023-09-17
2023-09-18,Index,707.0,3.26,Emera,DAWN,2023-09-18,2023-09-18
2023-09-19,Index,724.0,3.26,Emera,DAWN,2023-09-19,2023-09-19
2023-09-20,Index,773.0,3.25,Emera,DAWN,2023-09-20,2023-09-20
2023-09-21,Index,754.0,3.25,Emera,DAWN,2023-09-21,2023-09-21
2023-09-22,Index,670.0,3.25,Emera,DAWN,2023-09-22,2023-09-22
2023-09-23,Index,620.0,3.25,Emera,DAWN,2023-09-23,2023-09-23
2023-09-24,Index,641.0,3.25,Emera,DAWN,2023-09-24,2023-09-24
2023-09-25,Index,805.0,3.25,Emera,DAWN,2023-09-25,2023-09-25
2023-09-26,Index,844.0,3.25,Emera,DAWN,2023-09-26,2023-09-26
2023-09-27,Index,836.0,3.25,Emera,DAWN,2023-09-27,2023-09-27
2023-09-28,Index,821.0,3.25,Emera,DAWN,2023-09-28,2023-09-28
2023-09-29,Index,796.0,3.25,Emera,DAWN,2023-09-29,2023-09-29
2023-09-30,Index,548.0,3.25,Emera,DAWN,2023-09-30,2023-09-30
2023-10-01,Index,681.0,3.25,Emera,DAWN,2023-10-01,2023-10-01
2023-10-02,Index,836.0,3.25,Emera,DAWN,2023-10-02,2023-10-02
2023-10-03,Index,847.0,3.25,Emera,DAWN,2023-10-03,2023-10-03
2023-10-04,Index,762.0,3.25,Emera,DAWN,2023-10-04,2023-10-04
2023-10-05,Index,781.0,3.25,Emera,DAWN,2023-10-05,2023-10-05
2023-10-06,Index,917.0,3.25,Emera,DAWN,2023-10-06,2023-10-06
2023-10-07,Index,699.0,3.25,Emera,DAWN,2023-10-07,2023-10-07
2023-10-08,Index,750.0,3.25,Emera,DAWN,2023-10-08,2023-10-08
2023-10-09,Index,878.0,3.25,Emera,DAWN,2023-10-09,2023-10-09
2023-10-10,Index,886.0,3.25,Emera,DAWN,2023-10-10,2023-10-10
2023-10-11,Index,948.0,3.25,Emera,DAWN,2023-10-11,2023-10-11
2023-10-12,Index,869.0,3.25,Emera,DAWN,2023-10-12,2023-10-12
2023-10-13,Index,913.0,3.26,Emera,DAWN,2023-10-13,2023-10-13
2023-10-14,Index,727.0,3.26,Emera,DAWN,2023-10-14,2023-10-14
2023-10-15,Index,737.0,3.26,Emera,DAWN,2023-10-15,2023-10-15
2023-10-16,Index,912.0,3.26,Emera,DAWN,2023-10-16,2023-10-16
2023-10-17,Index,952.0,3.26,Emera,DAWN,2023-10-17,2023-10-17
2023-10-18,Index,917.0,3.26,Emera,DAWN,2023-10-18,2023-10-18
2023-10-19,Index,1029.0,3.26,Emera,DAWN,2023-10-19,2023-10-19
2023-10-20,Index,908.0,3.26,Emera,DAWN,2023-10-20,2023-10-20
2023-10-21,Index,798.0,3.26,Emera,DAWN,2023-10-21,2023-10-21
2023-10-22,Index,790.0,3.27,Emera,DAWN,2023-10-22,2023-10-22
2023-10-23,Index,1071.0,3.27,Emera,DAWN,2023-10-23,2023-10-23
2023-10-24,Index,1004.0,3.27,Emera,DAWN,2023-10-24,2023-10-24
2023-10-25,Index,1062.0,3.27,Emera,DAWN,2023-10-25,2023-10-25
2023-10-26,Index,918.0,3.27,Emera,DAWN,2023-10-26,2023-10-26
2023-10-27,Index,1031.0,3.27,Emera,DAWN,2023-10-27,2023-10-27
2023-10-28,Index,916.0,3.28,Emera,DAWN,2023-10-28,2023-10-28
2023-10-29,Index,875.0,3.28,Emera,DAWN,2023-10-29,2023-10-29
2023-10-30,Index,1102.0,3.28,Emera,DAWN,2023-10-30,2023-10-30
2023-10-31,Index,1014.0,3.28,Emera,DAWN,2023-10-31,2023-10-31
2023-11-01,Index,537.0,3.28,Emera,DAWN,2023-11-01,2023-11-01
2023-11-02,Index,598.0,3.29,Emera,DAWN,2023-11-02,2023-11-02
2023-11-03,Index,446.0,3.29,Emera,DAWN,2023-11-03,2023-11-03
2023-11-04,Index,288.0,3.29,Emera,DAWN,2023-11-04,2023-11-04
2023-11-05,Index,409.0,3.29,Emera,DAWN,2023-11-05,2023-11-05
2023-11-06,Index,584.0,3.3,Emera,DAWN,2023-11-06,2023-11-06
2023-11-07,Index,465.0,3.3,Emera,DAWN,2023-11-07,2023-11-07
2023-11-08,Index,479.0,3.3,Emera,DAWN,2023-11-08,2023-11-08
2023-11-09,Index,494.0,3.3,Emera,DAWN,2023-11-09,2023-11-09
2023-11-10,Index,437.0,3.31,Emera,DAWN,2023-11-10,2023-11-10
2023-11-11,Index,310.0,3.31,Emera,DAWN,2023-11-11,2023-11-11
2023-11-12,Index,312.0,3.31,Emera,DAWN,2023-11-12,2023-11-12
2023-11-13,Index,493.0,3.32,Emera,DAWN,2023-11-13,2023-11-13
2023-11-14,Index,544.0,3.32,Emera,DAWN,2023-11-14,2023-11-14
2023-11-15,Index,566.0,3.32,Emera,DAWN,2023-11-15,2023-11-15
2023-11-16,Index,652.0,3.32,Emera,DAWN,2023-11-16,2023-11-16
2023-11-17,Index,506.0,3.33,Emera,DAWN,2023-11-17,2023-11-17
2023-11-18,Index,471.0,3.33,Emera,DAWN,2023-11-18,2023-11-18
2023-11-19,Index,406.0,3.33,Emera,DAWN,2023-11-19,2023-11-19
2023-11-20,Index,582.0,3.34,Emera,DAWN,2023-11-20,2023-11-20
2023-11-21,Index,632.0,3.34,Emera,DAWN,2023-11-21,2023-11-21
2023-11-22,Index,530.0,3.34,Emera,DAWN,2023-11-22,2023-11-22
2023-11-23,Index,627.0,3.35,Emera,DAWN,2023-11-23,2023-11-23
2023-11-24,Index,620.0,3.35,Emera,DAWN,2023-11-24,2023-11-24
2023-11-25,Index,486.0,3.35,Emera,DAWN,2023-11-25,2023-11-25
2023-11-26,Index,479.0,3.36,Emera,DAWN,2023-11-26,2023-11-26
2023-11-27,Index,775.0,3.36,Emera,DAWN,2023-11-27,2023-11-27
2023-11-28,Index,595.0,3.36,Emera,DAWN,2023-11-28,2023-11-28
2023-11-29,Index,608.0,3.37,Emera,DAWN,2023-11-29,2023-11-29
2023-11-30,Index,608.0,3.37,Emera,DAWN,2023-11-30,2023-11-30
2023-12-01,Index,617.0,3.38,Emera,DAWN,2023-12-01,2023-12-01
2023-12-02,Index,458.0,3.38,Emera,DAWN,2023-12-02,2023-12-02
2023-12-03,Index,572.0,3.38,Emera,DAWN,2023-12-03,2023-12-03
2023-12-04,Index,752.0,3.39,Emera,DAWN,2023-12-04,2023-12-04
2023-12-05,Index,637.0,3.39,Emera,DAWN,2023-12-05,2023-12-05
2023-12-06,Index,626.0,3.39,Emera,DAWN,2023-12-06,2023-12-06
2023-12-07,Index,710.0,3.4,Emera,DAWN,2023-12-07,2023-12-07
2023-12-08,Index,653.0,3.4,Emera,DAWN,2023-12-08,2023-12-08
2023-12-09,Index,569.0,3.41,Emera,DAWN,2023-12-09,2023-12-09
2023-12-10,Index,548.0,3.41,Emera,DAWN,2023-12-10,2023-12-10
2023-12-11,Index,609.0,3.41,Emera,DAWN,2023-12-11,2023-12-11
2023-12-12,Index,797.0,3.42,Emera,DAWN,2023-12-12,2023-12-12
2023-12-13,Index,816.0,3.42,Emera,DAWN,2023-12-13,2023-12-13
2023-12-14,Index,676.0,3.43,Emera,DAWN,2023-12-14,2023-12-14
2023-12-15,Index,693.0,3.43,Emera,DAWN,2023-12-15,2023-12-15
2023-12-16,Index,578.0,3.44,Emera,DAWN,2023-12-16,2023-12-16
2023-12-17,Index,584.0,3.44,Emera,DAWN,2023-12-17,2023-12-17
2023-12-18,Index,767.0,3.44,Emera,DAWN,2023-12-18,2023-12-18
2023-12-19,Index,852.0,3.45,Emera,DAWN,2023-12-19,2023-12-19
2023-12-20,Index,724.0,3.45,Emera,DAWN,2023-12-20,2023-12-20
2023-12-21,Index,690.0,3.46,Emera,DAWN,2023-12-21,2023-12-21
2023-12-22,Index,659.0,3.46,Emera,DAWN,2023-12-22,2023-12-22
2023-12-23,Index,541.0,3.46,Emera,DAWN,2023-12-23,2023-12-23
2023-12-24,Index,586.0,3.47,Emera,DAWN,2023-12-24,2023-12-24
2023-12-25,Index,858.0,3.47,Emera,DAWN,2023-12-25,2023-12-25
2023-12-26,Index,722.0,3.48,Emera,DAWN,2023-12-26,2023-12-26
2023-12-27,Index,769.0,3.48,Emera,DAWN,2023-12-27,2023-12-27
2023-12-28,Index,757.0,3.49,Emera,DAWN,2023-12-28,2023-12-28
2023-12-29,Index,832.0,3.49,Emera,DAWN,2023-12-29,2023-12-29
2023-12-30,Index,754.0,3.49,Emera,DAWN,2023-12-30,2023-12-30
2023-12-31,Index,573.0,3.5,Emera,DAWN,2023-12-31,2023-12-31
2024-01-01,Index,738.0,3.5,Emera,DAWN,2024-01-01,2024-01-01
2024-01-02,Index,831.0,3.51,Emera,DAWN,2024-01-02,2024-01-02
2024-01-03,Index,811.0,3.51,Emera,DAWN,2024-01-03,2024-01-03
2024-01-04,Index,883.0,3.52,Emera,DAWN,2024-01-04,2024-01-04
2024-01-05,Index,808.0,3.52,Emera,DAWN,2024-01-05,2024-01-05
2024-01-06,Index,593.0,3.53,Emera,DAWN,2024-01-06,2024-01-06
2024-01-07,Index,651.0,3.53,Emera,DAWN,2024-01-07,2024-01-07
2024-01-08,Index,843.0,3.53,Emera,DAWN,2024-01-08,2024-01-08
2024-01-09,Index,827.0,3.54,Emera,DAWN,2024-01-09,2024-01-09
2024-01-10,Index,809.0,3.54,Emera,DAWN,2024-01-10,2024-01-10
2024-01-11,Index,843.0,3.55,Emera,DAWN,2024-01-11,2024-01-11
2024-01-12,Index,850.0,3.55,Emera,DAWN,2024-01-12,2024-01-12
2024-01-13,Index,703.0,3.56,Emera,DAWN,2024-01-13,2024-01-13
2024-01-14,Index,659.0,3.56,Emera,DAWN,2024-01-14,2024-01-14
2024-01-15,Index,770.0,3.56,Emera,DAWN,2024-01-15,2024-01-15
2024-01-16,Index,789.0,3.57,Emera,DAWN,2024-01-16,2024-01-16
2024-01-17,Index,852.0,3.57,Emera,DAWN,2024-01-17,2024-01-17
2024-01-18,Index,730.0,3.58,Emera,DAWN,2024-01-18,2024-01-18
2024-01-19,Index,801.0,3.58,Emera,DAWN,2024-01-19,2024-01-19
2024-01-20,Index,595.0,3.58,Emera,DAWN,2024-01-20,2024-01-20
2024-01-21,Index,619.0,3.59,Emera,DAWN,2024-01-21,2024-01-21
2024-01-22,Index,853.0,3.59,Emera,DAWN,2024-01-22,2024-01-22
2024-01-23,Index,787.0,3.6,Emera,DAWN,2024-01-23,2024-01-23
2024-01-24,Index,777.0,3.6,Emera,DAWN,2024-01-24,2024-01-24
2024-01-25,Index,692.0,3.6,Emera,DAWN,2024-01-25,2024-01-25
2024-01-26,Index,817.0,3.61,Emera,DAWN,2024-01-26,2024-01-26
2024-01-27,Index,649.0,3.61,Emera,DAWN,2024-01-27,2024-01-27
2024-01-28,Index,739.0,3.62,Emera,DAWN,2024-01-28,2024-01-28
2024-01-29,Index,748.0,3.62,Emera,DAWN,2024-01-29,2024-01-29
2024-01-30,Index,778.0,3.62,Emera,DAWN,2024-01-30,2024-01-30
2024-01-31,Index,778.0,3.63,Emera,DAWN,2024-01-31,2024-01-31
2024-02-01,Index,856.0,3.63,Emera,DAWN,2024-02-01,2024-02-01
2024-02-02,Index,753.0,3.63,Emera,DAWN,2024-02-02,2024-02-02
2024-02-03,Index,613.0,3.64,Emera,DAWN,2024-02-03,2024-02-03
2024-02-04,Index,630.0,3.64,Emera,DAWN,2024-02-04,2024-02-04
2024-02-05,Index,762.0,3.65,Emera,DAWN,2024-02-05,2024-02-05
2024-02-06,Index,721.0,3.65,Emera,DAWN,2024-02-06,2024-02-06
2024-02-07,Index,757.0,3.65,Emera,DAWN,2024-02-07,2024-02-07
